seed,family,policy,layer,collision,bufferViolation,minGap,stopTime,stopped,brakeTime,finalSpeed
27034,nominal,no-speed-cap,nominal-model,false,false,38.6873547788565,9.249999999999996,true,4.899999999999991,0
27034,nominal,no-speed-cap,extended-model,false,false,38.06218862626139,9.349999999999998,true,4.899999999999991,0
27034,nominal,no-brake-bound,nominal-model,false,false,8.074320010216582,11.800000000000033,true,7.4499999999999815,0
27034,nominal,no-brake-bound,extended-model,false,false,7.448766410054191,11.900000000000034,true,7.4499999999999815,0
27035,nominal,baseline,nominal-model,false,false,8.525584899442038,16.950000000000106,true,12.250000000000039,0
27035,nominal,baseline,extended-model,false,false,9.589371691522956,16.750000000000103,true,12.250000000000039,0
27035,nominal,guarded,nominal-model,false,false,46.92811377738144,13.75000000000006,true,9.049999999999994,0
27035,nominal,guarded,extended-model,false,false,47.99178387626449,13.550000000000058,true,9.049999999999994,0
27035,nominal,no-speed-cap,nominal-model,false,false,46.92811377738144,13.75000000000006,true,9.049999999999994,0
27035,nominal,no-speed-cap,extended-model,false,false,47.99178387626449,13.550000000000058,true,9.049999999999994,0
27035,nominal,no-brake-bound,nominal-model,false,false,8.525584899442038,16.950000000000106,true,12.250000000000039,0
27035,nominal,no-brake-bound,extended-model,false,false,9.589371691522956,16.750000000000103,true,12.250000000000039,0
27036,nominal,baseline,nominal-model,false,false,8.445503840500294,16.300000000000097,true,11.150000000000023,0
27036,nominal,baseline,extended-model,false,false,5.438896411722055,16.800000000000104,true,11.150000000000023,0
27036,nominal,guarded,nominal-model,false,false,62.45048783562049,11.800000000000033,true,6.649999999999984,0
27036,nominal,guarded,extended-model,false,false,59.44446150588851,12.30000000000004,true,6.649999999999984,0
27036,nominal,no-speed-cap,nominal-model,false,false,62.45048783562049,11.800000000000033,true,6.649999999999984,0
27036,nominal,no-speed-cap,extended-model,false,false,59.44446150588851,12.30000000000004,true,6.649999999999984,0
27036,nominal,no-brake-bound,nominal-model,false,false,8.445503840500294,16.300000000000097,true,11.150000000000023,0
27036,nominal,no-brake-bound,extended-model,false,false,5.438896411722055,16.800000000000104,true,11.150000000000023,0
27037,nominal,baseline,nominal-model,false,false,8.552664375532117,15.350000000000083,true,11.000000000000021,0
27037,nominal,baseline,extended-model,false,false,10.412376082665673,15.050000000000079,true,11.000000000000021,0
27037,nominal,guarded,nominal-model,false,false,39.153520453919214,12.800000000000047,true,8.449999999999985,0
27037,nominal,guarded,extended-model,false,false,41.01315695010669,12.500000000000043,true,8.449999999999985,0
27037,nominal,no-speed-cap,nominal-model,false,false,39.153520453919214,12.800000000000047,true,8.449999999999985,0
27037,nominal,no-speed-cap,extended-model,false,false,41.01315695010669,12.500000000000043,true,8.449999999999985,0
27037,nominal,no-brake-bound,nominal-model,false,false,8.552664375532117,15.350000000000083,true,11.000000000000021,0
27037,nominal,no-brake-bound,extended-model,false,false,10.412376082665673,15.050000000000079,true,11.000000000000021,0
27038,nominal,baseline,nominal-model,false,false,8.279423003116676,16.200000000000095,true,11.55000000000003,0
27038,nominal,baseline,extended-model,false,false,11.054406109354318,15.700000000000088,true,11.55000000000003,0
27038,nominal,guarded,nominal-model,false,false,46.08002828170237,13.05000000000005,true,8.399999999999984,0
27038,nominal,guarded,extended-model,false,false,48.85493767798039,12.550000000000043,true,8.399999999999984,0
27038,nominal,no-speed-cap,nominal-model,false,false,46.08002828170237,13.05000000000005,true,8.399999999999984,0
27038,nominal,no-speed-cap,extended-model,false,false,48.85493767798039,12.550000000000043,true,8.399999999999984,0
27038,nominal,no-brake-bound,nominal-model,false,false,8.279423003116676,16.200000000000095,true,11.55000000000003,0
27038,nominal,no-brake-bound,extended-model,false,false,11.054406109354318,15.700000000000088,true,11.55000000000003,0
27039,nominal,baseline,nominal-model,false,false,8.013831534805092,15.10000000000008,true,10.800000000000018,0
27039,nominal,baseline,extended-model,false,false,8.736499486966636,15.000000000000078,true,10.800000000000018,0
27039,nominal,guarded,nominal-model,false,false,38.01385002594009,12.600000000000044,true,8.299999999999983,0
27039,nominal,guarded,extended-model,false,false,38.73651733757231,12.500000000000043,true,8.299999999999983,0
27039,nominal,no-speed-cap,nominal-model,false,false,38.01385002594009,12.600000000000044,true,8.299999999999983,0
27039,nominal,no-speed-cap,extended-model,false,false,38.73651733757231,12.500000000000043,true,8.299999999999983,0
27039,nominal,no-brake-bound,nominal-model,false,false,8.013831534805092,15.10000000000008,true,10.800000000000018,0
27039,nominal,no-brake-bound,extended-model,false,false,8.736499486966636,15.000000000000078,true,10.800000000000018,0
27040,nominal,baseline,nominal-model,false,false,8.487950400099692,14.800000000000075,true,10.100000000000009,0
27040,nominal,baseline,extended-model,false,false,9.331864297262655,14.650000000000073,true,10.100000000000009,0
27040,nominal,guarded,nominal-model,false,false,48.08810093190573,11.500000000000028,true,6.799999999999984,0
27040,nominal,guarded,extended-model,false,false,48.93200936933579,11.350000000000026,true,6.799999999999984,0
27040,nominal,no-speed-cap,nominal-model,false,false,48.08810093190573,11.500000000000028,true,6.799999999999984,0
27040,nominal,no-speed-cap,extended-model,false,false,48.93200936933579,11.350000000000026,true,6.799999999999984,0
27040,nominal,no-brake-bound,nominal-model,false,false,8.487950400099692,14.800000000000075,true,10.100000000000009,0
27040,nominal,no-brake-bound,extended-model,false,false,9.331864297262655,14.650000000000073,true,10.100000000000009,0
27041,nominal,baseline,nominal-model,false,false,8.239814356863576,17.600000000000115,true,12.400000000000041,0
27041,nominal,baseline,extended-model,false,false,7.874081044016464,17.650000000000116,true,12.400000000000041,0
27041,nominal,guarded,nominal-model,false,false,64.05718055586556,12.950000000000049,true,7.7499999999999805,0
27041,nominal,guarded,extended-model,false,false,52.279477563155524,13.950000000000063,true,8.699999999999989,0
27041,nominal,no-speed-cap,nominal-model,false,false,64.05718055586556,12.950000000000049,true,7.7499999999999805,0
27041,nominal,no-speed-cap,extended-model,false,false,52.279477563155524,13.950000000000063,true,8.699999999999989,0
27041,nominal,no-brake-bound,nominal-model,false,false,8.239814356863576,17.600000000000115,true,12.400000000000041,0
27041,nominal,no-brake-bound,extended-model,false,false,7.874081044016464,17.650000000000116,true,12.400000000000041,0
27042,nominal,baseline,nominal-model,false,false,8.30599050804426,12.150000000000038,true,7.94999999999998,0
27042,nominal,baseline,extended-model,false,false,6.528670507692709,12.450000000000042,true,7.94999999999998,0
27042,nominal,guarded,nominal-model,false,false,35.92702722198476,9.850000000000005,true,5.649999999999988,0
27042,nominal,guarded,extended-model,false,false,34.15154725263329,10.15000000000001,true,5.649999999999988,0
27042,nominal,no-speed-cap,nominal-model,false,false,35.92702722198476,9.850000000000005,true,5.649999999999988,0
27042,nominal,no-speed-cap,extended-model,false,false,34.15154725263329,10.15000000000001,true,5.649999999999988,0
27042,nominal,no-brake-bound,nominal-model,false,false,8.30599050804426,12.150000000000038,true,7.94999999999998,0
27042,nominal,no-brake-bound,extended-model,false,false,6.528670507692709,12.450000000000042,true,7.94999999999998,0
27043,nominal,baseline,nominal-model,false,false,8.548845189744782,15.10000000000008,true,10.90000000000002,0
27043,nominal,baseline,extended-model,false,false,6.816413575727381,15.350000000000083,true,10.90000000000002,0
27043,nominal,guarded,nominal-model,false,false,34.94887627155538,12.900000000000048,true,8.699999999999989,0
27043,nominal,guarded,extended-model,false,false,33.21644734211492,13.150000000000052,true,8.699999999999989,0
27043,nominal,no-speed-cap,nominal-model,false,false,34.94887627155538,12.900000000000048,true,8.699999999999989,0
27043,nominal,no-speed-cap,extended-model,false,false,33.21644734211492,13.150000000000052,true,8.699999999999989,0
27043,nominal,no-brake-bound,nominal-model,false,false,8.548845189744782,15.10000000000008,true,10.90000000000002,0
27043,nominal,no-brake-bound,extended-model,false,false,6.816413575727381,15.350000000000083,true,10.90000000000002,0
27044,nominal,baseline,nominal-model,false,false,8.320117557540243,14.45000000000007,true,9.399999999999999,0
27044,nominal,baseline,extended-model,false,false,10.572189699773446,14.050000000000065,true,9.399999999999999,0
27044,nominal,guarded,nominal-model,false,false,58.808999919548626,10.25000000000001,true,5.1999999999999895,0
27044,nominal,guarded,extended-model,false,false,61.05315471829232,9.850000000000005,true,5.1999999999999895,0
27044,nominal,no-speed-cap,nominal-model,false,false,58.808999919548626,10.25000000000001,true,5.1999999999999895,0
27044,nominal,no-speed-cap,extended-model,false,false,61.05315471829232,9.850000000000005,true,5.1999999999999895,0
27044,nominal,no-brake-bound,nominal-model,false,false,8.320117557540243,14.45000000000007,true,9.399999999999999,0
27044,nominal,no-brake-bound,extended-model,false,false,10.572189699773446,14.050000000000065,true,9.399999999999999,0
27045,nominal,baseline,nominal-model,false,false,8.07813016595884,13.850000000000062,true,9.399999999999999,0
27045,nominal,baseline,extended-model,false,false,5.623662812226826,14.250000000000068,true,9.399999999999999,0
27045,nominal,guarded,nominal-model,false,false,40.47848088677409,11.150000000000023,true,6.699999999999984,0
27045,nominal,guarded,extended-model,false,false,38.02405340968966,11.55000000000003,true,6.699999999999984,0
27045,nominal,no-speed-cap,nominal-model,false,false,40.47848088677409,11.150000000000023,true,6.699999999999984,0
27045,nominal,no-speed-cap,extended-model,false,false,38.02405340968966,11.55000000000003,true,6.699999999999984,0
27045,nominal,no-brake-bound,nominal-model,false,false,8.07813016595884,13.850000000000062,true,9.399999999999999,0
27045,nominal,no-brake-bound,extended-model,false,false,5.623662812226826,14.250000000000068,true,9.399999999999999,0
27046,nominal,baseline,nominal-model,false,false,8.286706540305602,14.750000000000075,true,9.900000000000006,0
27046,nominal,baseline,extended-model,false,false,9.047658151370456,14.650000000000073,true,9.900000000000006,0
27046,nominal,guarded,nominal-model,false,false,52.79208742135205,11.050000000000022,true,6.199999999999986,0
27046,nominal,guarded,extended-model,false,false,51.732278196150844,11.100000000000023,true,6.349999999999985,0
27046,nominal,no-speed-cap,nominal-model,false,false,52.79208742135205,11.050000000000022,true,6.199999999999986,0
27046,nominal,no-speed-cap,extended-model,false,false,51.732278196150844,11.100000000000023,true,6.349999999999985,0
27046,nominal,no-brake-bound,nominal-model,false,false,8.286706540305602,14.750000000000075,true,9.900000000000006,0
27046,nominal,no-brake-bound,extended-model,false,false,9.047658151370456,14.650000000000073,true,9.900000000000006,0
27047,nominal,baseline,nominal-model,false,false,8.48126103356526,16.800000000000104,true,12.600000000000044,0
27047,nominal,baseline,extended-model,false,false,9.420674508409206,16.6000000000001,true,12.600000000000044,0
27047,nominal,guarded,nominal-model,false,false,35.481571313341476,14.550000000000072,true,10.350000000000012,0
27047,nominal,guarded,extended-model,false,false,36.420970260380045,14.350000000000069,true,10.350000000000012,0
27047,nominal,no-speed-cap,nominal-model,false,false,35.481571313341476,14.550000000000072,true,10.350000000000012,0
27047,nominal,no-speed-cap,extended-model,false,false,36.420970260380045,14.350000000000069,true,10.350000000000012,0
27047,nominal,no-brake-bound,nominal-model,false,false,8.48126103356526,16.800000000000104,true,12.600000000000044,0
27047,nominal,no-brake-bound,extended-model,false,false,9.420674508409206,16.6000000000001,true,12.600000000000044,0
27048,nominal,baseline,nominal-model,false,false,8.515904527769464,10.350000000000012,true,5.999999999999987,0
27048,nominal,baseline,extended-model,false,false,8.276431923981363,10.400000000000013,true,5.999999999999987,0
27048,nominal,guarded,nominal-model,false,false,39.15759223288501,7.79999999999998,true,3.4499999999999957,0
27048,nominal,guarded,extended-model,false,false,38.918590758637436,7.84999999999998,true,3.4499999999999957,0
27048,nominal,no-speed-cap,nominal-model,false,false,39.15759223288501,7.79999999999998,true,3.4499999999999957,0
27048,nominal,no-speed-cap,extended-model,false,false,38.918590758637436,7.84999999999998,true,3.4499999999999957,0
27048,nominal,no-brake-bound,nominal-model,false,false,8.515904527769464,10.350000000000012,true,5.999999999999987,0
27048,nominal,no-brake-bound,extended-model,false,false,8.276431923981363,10.400000000000013,true,5.999999999999987,0
27049,nominal,baseline,nominal-model,false,false,8.561333036707651,11.800000000000033,true,7.149999999999983,0
27049,nominal,baseline,extended-model,false,false,10.083942646448179,11.55000000000003,true,7.149999999999983,0
27049,nominal,guarded,nominal-model,false,false,46.39220292163594,8.649999999999988,true,3.999999999999994,0
27049,nominal,guarded,extended-model,false,false,47.91275967076501,8.399999999999984,true,3.999999999999994,0
27049,nominal,no-speed-cap,nominal-model,false,false,46.39220292163594,8.649999999999988,true,3.999999999999994,0
